,Species,Intercept,Corrs,MAE,MAE_Base,bFFP_Annual,NFFD_wt_Annual,PAS_wt_Annual,NFFD_sp_Annual,PAS_sp_Annual
2013,Silene latifolia,223.8261916,0.128738651,27.40989937,29.21821095,-0.157846576,-0.409901547,-0.044019714,-0.169725307,0.166047746
2014,Silene lemmonii,131.830658,0.385345184,17.69471519,23.48785921,0.305933656,0,0,0,0.083286137
2015,Silene menziesii,197.1909035,0.271720467,15.18287307,19.28499748,0,0,0.029986813,-0.5144374,0.040988025
2016,Silene oregana,191.2643645,0.384596282,11.07453321,14.17558149,0,-0.126661428,0.00612805,-0.174688961,0.12887129
2017,Silene parryi,245.7063537,0.297779316,11.76162602,14.00663401,-0.144538834,0.768664753,0.014828924,-0.859764081,0.01749293
2018,Silene scouleri,223.1262136,0,20.38702988,20.38702988,0,0,0,0,0
2019,Silene verecunda,165.5138261,0.220775822,23.95272141,28.10666189,0.163646355,-0.125869985,0.049940953,0,0.061416283
2020,Silene vulgaris,188.599557,0.145519002,22.83351198,25.31072,0.041073303,-0.005950543,-0.026032261,-0.070779562,0.220298956
2021,Simmondsia chinensis,361.559366,0.040444431,38.58268866,40.19902786,-0.39732166,-0.539635318,-1.97058202,-2.506871585,-4.747493933
2022,Sinapis arvensis,149.9921007,0.390077069,32.71177401,50.68064732,0.235298478,-0.298000352,0.107664818,-0.319622775,0.126982326
2023,Sisymbrium altissimum,180.0882379,0.268495323,23.84617863,28.1283875,0.119385878,0,0.053802125,-0.576829519,0
2024,Sisymbrium irio,88.53703032,0.067428383,31.64535457,33.06903884,0.120108749,-0.095000919,0.214836601,-0.098683528,0.12110132
2025,Sisymbrium loeselii,189.2990555,0.094431135,26.45295708,28.22257653,0.185911041,-0.297616072,-0.015889151,-0.572669239,-0.070745122
2026,Sisymbrium officinale,220.9108558,0.313398433,28.85213485,38.94905599,0.070389903,0.278508089,0.101870229,-1.185809488,-0.227655763
2027,Sisymbrium orientale,158.8088965,0.199098159,24.62772738,26.99389658,-0.125214662,0,4.304429279,-0.587565001,0
2028,Sisyrinchium bellum,163.0004985,0.564196288,21.51453725,33.19684499,0.219220285,-0.419042663,0.077816758,-0.250395374,-0.008801629
2029,Sisyrinchium demissum,179.8352636,0.153223178,30.50036581,32.28982249,0.172102061,-0.164130845,-0.006605655,-0.122224212,0.085206364
2030,Sisyrinchium idahoense,135.6567051,0.340827228,14.08094958,18.53111116,0.232568049,0,0,0,0.140477027
2031,Sisyrinchium montanum,106.206481,0.123996154,14.33870431,16.18352411,0.3994561,0,0.027386951,0,0.007564365
2032,Sium suave,279.8962096,0.061515765,15.98192269,17.04400888,-0.353712209,0,0.017107436,-0.37257215,-0.047245829
2033,Solanum americanum,163.7096169,0.039388923,60.59178112,62.16908689,0.54469361,0.29976598,-0.065297367,0.141139365,-0.068072504
2034,Solanum carolinense,190.3888513,0.103207164,29.12159427,30.58695083,0.084246529,-0.064540283,0.101333935,-0.092162311,0.061453128
2035,Solanum douglasii,188.3280492,0.191068022,55.54902286,65.18286734,0.383104908,-0.895733179,0,0,0
2036,Solanum dulcamara,163.784675,0.028831118,25.05418965,25.70102062,0.270817327,0,-0.045322996,0,0
2037,Solanum elaeagnifolium,187.4769874,0,43.69083174,43.69083174,0,0,0,0,0
2038,Solanum rostratum,205.572692,0.039880125,31.00568135,31.49565615,0.158452492,0,0,0,0
2039,Solanum umbelliferum,117.7630168,0.338978486,29.88864711,39.92764927,0.382530809,-0.193665563,0.091443184,-0.137400976,-0.034063503
2040,Solanum xanti,204.4900893,0.244706125,31.4660759,37.62374291,0.108347568,0,0,-1.118133283,0
2041,Solidago caesia,270.8892473,0.028044422,15.03289571,15.38563777,0,0,-0.036160869,0,0
2042,Solidago canadensis,281.9594404,0.257776481,19.73845413,23.44131065,-0.418931581,-0.148394331,-0.011647926,0.192551098,0.061956034
2043,Solidago confinis,272.261068,0.064396749,32.51673729,33.6540058,-0.184693664,0,0,0,0
2044,Solidago gigantea,285.4281602,0.074243845,15.91143313,16.38024676,-0.335786572,0.200043504,-0.002333057,-0.350678819,0.036711927
2045,Solidago juncea,220.1307692,0,19.46721893,19.46721893,0,0,0,0,0
2046,Solidago missouriensis,217.029304,0,15.45968683,15.45968683,0,0,0,0,0
2047,Solidago multiradiata,211.6990855,0.013568619,14.31749746,14.59066116,0,0,0,0,0.013520766
2048,Solidago nemoralis,277.2263688,0.168475136,15.09578603,17.55851064,-0.225851072,0.285442222,0.026585241,0,-0.051063732
2049,Solidago rigida,311.2692968,0.276468752,15.97645882,19.5899444,-0.536992751,0,0.031399012,0,0.044037357
2050,Solidago rugosa,348.9515498,0.166418892,19.1351496,21.815,-0.486913536,0.355259593,-0.038685655,-0.594693418,-0.177463722
2051,Solidago ulmifolia,239.0046141,0.066910331,25.71909542,27.14878893,0,0.405038397,0.01731285,0,0.085897456
2052,Solidago velutina,196.9423567,0.028727858,29.42384559,30.39451498,0.239491788,0.308972387,-0.062668613,0.183868585,0.025947054
2053,Soliva sessilis,121.3704227,0.228630061,18.86268042,22.06434932,0.35782023,0.505351733,0.757617197,-0.617723856,0.346163788
2054,Sonchus arvensis,225.6944444,0,19.79578189,19.79578189,-6.11E-18,0,0,0,0
2055,Sonchus asper,245.8750383,0.257206068,37.95687787,49.83362265,0.106632549,0,0.046409068,-1.246253442,0
2056,Sorghum halepense,210.8015605,0.02601276,51.69541189,52.15828376,0.200496183,0,0,0,0
2057,Sparganium emersum,294.7284124,0.104013342,17.84303832,18.8976,-0.439452562,0,-0.030436537,-0.484165528,0.099041263
2058,Spartina pectinata,264.6975529,0.064987067,21.04399995,22.30425688,-0.335014151,0.176212303,0.018370885,0,0.278667588
2059,Spergula arvensis,197.4855957,0.478936453,40.74310931,65.52750746,0.432201234,0,0.241928155,-1.21204677,-0.598619227
2060,Spergularia marina,288.5744083,0.486567308,32.85941931,54.6528118,0,0,0.106674867,-1.762613336,-0.438594726
2061,Spergularia rubra,152.5111829,0.200473375,31.28896057,35.92435025,0.351151974,-0.150241086,-0.008064447,0,-0.020214884
2062,Sphaeralcea ambigua,161.0421204,0.252438648,28.62788703,35.47302047,0.249332729,-0.504475772,0,-0.41684313,0
2063,Sphaeralcea coccinea,244.0724224,0.245724996,14.02587195,16.9836625,-0.171396361,0.8328284,-0.039680855,-1.231881361,-0.054815763
2064,Sphaeralcea coulteri,81.40764315,0.022960941,18.44657095,18.81612245,0.124187686,-0.076458449,0,0,0
2065,Sphaeralcea emoryi,211.8453163,0.055740807,45.79920047,48.41391054,0.329049891,0,0,-1.469127783,0
2066,Sphaeralcea grossulariifolia,193.481579,0.15124965,26.92427738,30.13755891,0,-0.598351031,0.050492069,-0.317352122,0
2067,Sphaeralcea laxa,240.0049464,0.133567824,59.53520974,66.11905062,0,-0.973768851,0,-0.441663887,0
2068,Sphaeralcea munroana,151.1806488,0.193892733,19.66218896,24.19109207,0.103711029,-0.057912983,0.141900386,-0.100696918,0.120191492
2069,Sphaeralcea parvifolia,88.70909082,0.18941568,43.34647448,48.29530237,0.751848349,0,0,0,0
